timestamp,city,temperature,description
2026-03-26T22:21:28.842Z,Manchester,7.46,overcast clouds
2026-03-27T01:47:14.239Z,Manchester,6.53,light rain
2026-03-27T01:47:14.241Z,Manchester,6.53,light rain
2026-03-27T04:29:05.893Z,Manchester,7.49,overcast clouds
2026-03-27T04:29:05.895Z,Manchester,7.49,overcast clouds
2026-03-27T06:59:05.772Z,Manchester,8.28,moderate rain
2026-03-27T06:59:05.775Z,Manchester,8.28,moderate rain
2026-03-27T08:42:24.794Z,Manchester,9.64,light rain
2026-03-27T08:42:24.796Z,Manchester,9.64,light rain
2026-03-27T10:40:32.996Z,Manchester,9.63,broken clouds
2026-03-27T10:40:32.998Z,Manchester,9.63,broken clouds
2026-03-27T12:46:38.834Z,Manchester,9.66,broken clouds
2026-03-27T12:46:38.836Z,Manchester,9.66,broken clouds
2026-03-27T14:43:43.728Z,Manchester,10.91,scattered clouds
2026-03-27T14:43:43.731Z,Manchester,10.91,scattered clouds
2026-03-27T16:44:52.998Z,Manchester,10.59,broken clouds
2026-03-27T16:44:53.000Z,Manchester,10.59,broken clouds
2026-03-27T18:46:34.045Z,Manchester,9.18,scattered clouds
2026-03-27T18:46:34.047Z,Manchester,9.18,scattered clouds
2026-03-27T20:30:42.399Z,Manchester,7.43,overcast clouds
2026-03-27T20:30:42.402Z,Manchester,7.43,overcast clouds
2026-03-27T22:25:07.561Z,Manchester,6.47,few clouds
2026-03-27T22:25:07.576Z,Manchester,6.47,few clouds
2026-03-28T01:26:51.095Z,Manchester,5.46,scattered clouds
2026-03-28T01:26:51.098Z,Manchester,5.46,scattered clouds
2026-03-28T04:12:57.063Z,Manchester,5.42,scattered clouds
2026-03-28T04:12:57.065Z,Manchester,5.42,scattered clouds
2026-03-28T06:50:24.851Z,Manchester,4.03,overcast clouds
2026-03-28T06:50:24.854Z,Manchester,4.03,overcast clouds
2026-03-28T08:31:43.217Z,Manchester,6.52,broken clouds
2026-03-28T08:31:43.219Z,Manchester,6.52,broken clouds
2026-03-28T10:25:19.233Z,Manchester,7.22,broken clouds
2026-03-28T10:25:19.236Z,Manchester,7.22,broken clouds
2026-03-28T12:38:01.311Z,Manchester,8.98,light rain
2026-03-28T12:38:01.314Z,Manchester,8.98,light rain
2026-03-28T14:25:42.498Z,Manchester,8.02,few clouds
2026-03-28T14:25:42.501Z,Manchester,8.02,few clouds
2026-03-28T16:25:27.853Z,Manchester,8.21,broken clouds
2026-03-28T16:25:27.867Z,Manchester,8.21,broken clouds
2026-03-28T18:30:31.014Z,Manchester,7.37,few clouds
2026-03-28T18:30:31.017Z,Manchester,7.37,few clouds
2026-03-28T20:21:38.981Z,Manchester,5.52,few clouds
2026-03-28T20:21:38.983Z,Manchester,5.52,few clouds
2026-03-28T22:21:24.255Z,Manchester,4.8,few clouds
2026-03-28T22:21:24.269Z,Manchester,4.8,few clouds
2026-03-29T01:49:27.461Z,Manchester,5.1,broken clouds
2026-03-29T01:49:27.463Z,Manchester,5.1,broken clouds
2026-03-29T04:32:31.507Z,Manchester,5.12,scattered clouds
2026-03-29T04:32:31.509Z,Manchester,5.12,scattered clouds
2026-03-29T06:55:30.145Z,Manchester,5.1,overcast clouds
2026-03-29T06:55:30.147Z,Manchester,5.1,overcast clouds
2026-03-29T08:32:38.336Z,Manchester,6.3,light rain
2026-03-29T08:32:38.346Z,Manchester,7.1,light rain
2026-03-29T10:25:41.222Z,Manchester,7.62,light rain
2026-03-29T10:25:41.225Z,Manchester,7.62,light rain
2026-03-29T12:38:41.311Z,Manchester,7.49,moderate rain
2026-03-29T12:38:41.314Z,Manchester,7.49,moderate rain
2026-03-29T14:28:07.025Z,Manchester,8.49,broken clouds
2026-03-29T14:28:07.027Z,Manchester,8.49,broken clouds
2026-03-29T16:26:53.232Z,Manchester,11.55,broken clouds
2026-03-29T16:26:53.234Z,Manchester,11.55,broken clouds
2026-03-29T18:31:46.177Z,Manchester,11.47,broken clouds
2026-03-29T18:31:46.180Z,Manchester,11.47,broken clouds
2026-03-29T20:23:37.331Z,Manchester,8.82,clear sky
2026-03-29T20:23:37.334Z,Manchester,8.82,clear sky
2026-03-29T22:23:16.050Z,Manchester,7.99,scattered clouds
2026-03-29T22:23:16.052Z,Manchester,7.99,scattered clouds
2026-03-30T01:51:52.700Z,Manchester,7.13,broken clouds
2026-03-30T01:51:52.702Z,Manchester,7.13,broken clouds
2026-03-30T04:40:29.055Z,Manchester,6.78,broken clouds
2026-03-30T04:40:29.058Z,Manchester,6.78,broken clouds
2026-03-30T07:18:00.852Z,Manchester,7.17,light rain
2026-03-30T07:18:00.854Z,Manchester,7.17,light rain
2026-03-30T09:04:32.704Z,Manchester,8.12,overcast clouds
2026-03-30T09:04:32.706Z,Manchester,8.12,overcast clouds
2026-03-30T10:56:27.519Z,Manchester,9.21,broken clouds
2026-03-30T10:56:27.521Z,Manchester,9.21,broken clouds
2026-03-30T13:02:14.250Z,Manchester,10.07,broken clouds
2026-03-30T13:02:14.253Z,Manchester,10.07,broken clouds
2026-03-30T14:57:31.859Z,Manchester,10.45,broken clouds
2026-03-30T14:57:31.861Z,Manchester,10.45,broken clouds
2026-03-30T16:49:40.971Z,Manchester,9.68,broken clouds
2026-03-30T16:49:40.974Z,Manchester,9.68,broken clouds
2026-03-30T18:50:58.679Z,Manchester,9.07,clear sky
2026-03-30T18:50:58.681Z,Manchester,9.07,clear sky
2026-03-30T20:37:39.043Z,Manchester,8.62,overcast clouds
2026-03-30T20:37:39.046Z,Manchester,8.62,overcast clouds
2026-03-30T22:28:07.668Z,Manchester,7.96,broken clouds
2026-03-30T22:28:07.671Z,Manchester,7.96,broken clouds
2026-03-31T01:48:02.605Z,Manchester,8.72,overcast clouds
2026-03-31T01:48:02.607Z,Manchester,8.72,overcast clouds
2026-03-31T04:30:50.745Z,Manchester,9.03,overcast clouds
2026-03-31T04:30:50.748Z,Manchester,9.34,overcast clouds
2026-03-31T07:04:14.869Z,Manchester,10.31,broken clouds
2026-03-31T07:04:14.872Z,Manchester,10.31,broken clouds
2026-03-31T08:50:01.748Z,Manchester,10.66,broken clouds
2026-03-31T08:50:01.750Z,Manchester,10.66,broken clouds
2026-03-31T10:47:05.184Z,Manchester,11.4,overcast clouds
2026-03-31T10:47:05.187Z,Manchester,11.4,overcast clouds
2026-03-31T13:00:27.190Z,Manchester,12.8,overcast clouds
2026-03-31T13:00:27.192Z,Manchester,12.79,overcast clouds
2026-03-31T14:54:42.980Z,Manchester,14.5,broken clouds
2026-03-31T14:54:42.982Z,Manchester,14.44,broken clouds
2026-03-31T16:51:31.458Z,Manchester,12.59,scattered clouds
2026-03-31T16:51:31.461Z,Manchester,12.59,scattered clouds
2026-03-31T18:52:02.693Z,Manchester,11.38,broken clouds
2026-03-31T18:52:02.695Z,Manchester,11.38,broken clouds
2026-03-31T20:36:34.011Z,Manchester,11.04,broken clouds
2026-03-31T20:36:34.013Z,Manchester,10.13,broken clouds
2026-03-31T22:27:37.639Z,Manchester,10.29,overcast clouds
2026-03-31T22:27:37.641Z,Manchester,10.29,overcast clouds
2026-04-01T01:56:09.592Z,Manchester,9.03,overcast clouds
2026-04-01T01:56:09.595Z,Manchester,9.03,overcast clouds
2026-04-01T04:44:41.513Z,Manchester,9.18,overcast clouds
2026-04-01T04:44:41.515Z,Manchester,9.18,overcast clouds
2026-04-01T07:11:16.352Z,Manchester,9.32,broken clouds
2026-04-01T07:11:16.360Z,Manchester,9.32,broken clouds
2026-04-01T08:55:57.181Z,Manchester,10.25,overcast clouds
2026-04-01T08:55:57.185Z,Manchester,10.25,overcast clouds
2026-04-01T10:48:18.069Z,Manchester,11.14,overcast clouds
2026-04-01T10:48:18.072Z,Manchester,11.14,overcast clouds
2026-04-01T13:02:33.141Z,Manchester,11.96,broken clouds
2026-04-01T13:02:33.147Z,Manchester,12.25,broken clouds
2026-04-01T14:57:53.193Z,Manchester,12,broken clouds
2026-04-01T14:57:53.196Z,Manchester,12,broken clouds
2026-04-01T16:46:10.850Z,Manchester,12.93,overcast clouds
2026-04-01T16:46:10.853Z,Manchester,12.93,overcast clouds
2026-04-01T18:51:32.099Z,Manchester,11.8,moderate rain
2026-04-01T18:51:32.101Z,Manchester,11.8,moderate rain
2026-04-01T20:37:21.842Z,Manchester,8.43,broken clouds
2026-04-01T20:37:21.844Z,Manchester,8.43,broken clouds
2026-04-01T22:30:05.260Z,Manchester,6.98,overcast clouds
2026-04-01T22:30:05.262Z,Manchester,6.98,overcast clouds
2026-04-02T01:45:02.858Z,Manchester,5.01,broken clouds
2026-04-02T01:45:02.868Z,Manchester,5.01,broken clouds
2026-04-02T04:24:13.497Z,Manchester,4.52,overcast clouds
2026-04-02T04:24:13.511Z,Manchester,4.52,overcast clouds
2026-04-02T07:03:33.710Z,Manchester,3.54,scattered clouds
2026-04-02T07:03:33.712Z,Manchester,3.54,scattered clouds
2026-04-02T08:48:38.196Z,Manchester,6.33,clear sky
2026-04-02T08:48:38.198Z,Manchester,6.17,clear sky
2026-04-02T10:44:49.305Z,Manchester,8.53,few clouds
2026-04-02T10:44:49.307Z,Manchester,8.53,few clouds
2026-04-02T12:56:02.878Z,Manchester,11.08,scattered clouds
2026-04-02T12:56:02.880Z,Manchester,11.08,scattered clouds
2026-04-02T14:48:46.053Z,Manchester,12.41,few clouds
2026-04-02T14:48:46.055Z,Manchester,12.41,few clouds
2026-04-02T16:50:29.456Z,Manchester,11.96,scattered clouds
2026-04-02T16:50:29.458Z,Manchester,11.96,scattered clouds
2026-04-02T18:45:43.849Z,Manchester,10.45,broken clouds
2026-04-02T18:45:43.851Z,Manchester,10.45,broken clouds
2026-04-02T20:28:39.212Z,Manchester,8.09,moderate rain
2026-04-02T20:28:39.221Z,Manchester,8.09,moderate rain
2026-04-02T22:24:52.158Z,Manchester,6.97,light rain
2026-04-02T22:24:52.160Z,Manchester,6.97,light rain
2026-04-03T01:46:33.264Z,Manchester,6.48,light rain
2026-04-03T01:46:33.266Z,Manchester,6.48,light rain
2026-04-03T04:24:55.717Z,Manchester,8.06,broken clouds
2026-04-03T04:24:55.719Z,Manchester,8.06,broken clouds
2026-04-03T07:00:23.545Z,Manchester,9.8,overcast clouds
2026-04-03T07:00:23.548Z,Manchester,9.8,overcast clouds
2026-04-03T08:44:08.042Z,Manchester,10.95,overcast clouds
2026-04-03T08:44:08.046Z,Manchester,10.95,overcast clouds
2026-04-03T10:36:24.201Z,Manchester,13.45,overcast clouds
2026-04-03T10:36:24.203Z,Manchester,13.45,overcast clouds
2026-04-03T12:44:55.601Z,Manchester,15.07,overcast clouds
2026-04-03T12:44:55.603Z,Manchester,15.07,overcast clouds
2026-04-03T14:37:56.001Z,Manchester,12.48,broken clouds
2026-04-03T14:37:56.003Z,Manchester,12.48,broken clouds
2026-04-03T16:32:17.501Z,Manchester,12.03,broken clouds
2026-04-03T16:32:17.503Z,Manchester,12.03,broken clouds
2026-04-03T18:37:31.163Z,Manchester,10.42,broken clouds
2026-04-03T18:37:31.166Z,Manchester,10.42,broken clouds
2026-04-03T20:28:26.592Z,Manchester,8.65,few clouds
2026-04-03T20:28:26.595Z,Manchester,8.65,few clouds
2026-04-03T22:25:59.164Z,Manchester,6.28,few clouds
2026-04-03T22:25:59.166Z,Manchester,6.28,few clouds
2026-04-04T01:28:17.669Z,Manchester,6.09,clear sky
2026-04-04T01:28:17.674Z,Manchester,6.09,clear sky
2026-04-04T04:10:36.153Z,Manchester,4.38,scattered clouds
2026-04-04T04:10:36.417Z,Manchester,4.66,scattered clouds
2026-04-04T06:51:51.667Z,Manchester,6.03,light rain
2026-04-04T06:51:51.669Z,Manchester,5.71,light rain
2026-04-04T08:32:59.669Z,Manchester,8.14,overcast clouds
2026-04-04T08:32:59.671Z,Manchester,8.14,overcast clouds
2026-04-04T10:25:39.010Z,Manchester,10.14,overcast clouds
2026-04-04T10:25:39.012Z,Manchester,10.14,overcast clouds
2026-04-04T12:38:33.168Z,Manchester,12.79,scattered clouds
2026-04-04T12:38:33.172Z,Manchester,12.79,scattered clouds
2026-04-04T14:27:50.056Z,Manchester,13.39,broken clouds
2026-04-04T14:27:50.064Z,Manchester,13.39,broken clouds
2026-04-04T16:26:43.960Z,Manchester,13.22,overcast clouds
2026-04-04T16:26:43.962Z,Manchester,13.22,overcast clouds
2026-04-04T18:31:54.761Z,Manchester,12.59,overcast clouds
2026-04-04T18:31:54.763Z,Manchester,12.59,overcast clouds
2026-04-04T20:21:56.984Z,Manchester,11.88,overcast clouds
2026-04-04T20:21:56.986Z,Manchester,11.88,overcast clouds
2026-04-04T22:21:43.677Z,Manchester,10.25,broken clouds
2026-04-04T22:21:43.679Z,Manchester,10.25,broken clouds
2026-04-05T01:51:00.666Z,Manchester,6.87,broken clouds
2026-04-05T01:51:00.668Z,Manchester,6.87,broken clouds
2026-04-05T04:32:13.184Z,Manchester,6.15,broken clouds
2026-04-05T04:32:13.186Z,Manchester,6.16,broken clouds
2026-04-05T06:57:10.178Z,Manchester,5.75,scattered clouds
2026-04-05T06:57:10.181Z,Manchester,5.75,scattered clouds
2026-04-05T08:35:45.745Z,Manchester,7.08,broken clouds
2026-04-05T08:35:45.747Z,Manchester,7.08,broken clouds
2026-04-05T10:26:37.259Z,Manchester,7.2,light rain
2026-04-05T10:26:37.262Z,Manchester,7.34,light rain
2026-04-05T12:41:00.524Z,Manchester,9.21,scattered clouds
2026-04-05T12:41:00.526Z,Manchester,9.21,scattered clouds
2026-04-05T14:30:11.872Z,Manchester,9.97,few clouds
2026-04-05T14:30:11.874Z,Manchester,9.97,few clouds
2026-04-05T16:28:30.597Z,Manchester,9.04,clear sky
2026-04-05T16:28:30.600Z,Manchester,9.04,clear sky
2026-04-05T18:32:56.701Z,Manchester,7.98,few clouds
2026-04-05T18:32:56.703Z,Manchester,7.98,few clouds
2026-04-05T20:25:11.329Z,Manchester,6.52,scattered clouds
2026-04-05T20:25:11.333Z,Manchester,6.52,scattered clouds
2026-04-05T22:23:14.429Z,Manchester,4.24,broken clouds
2026-04-05T22:23:14.432Z,Manchester,4.24,broken clouds
2026-04-06T01:52:05.433Z,Manchester,3.83,overcast clouds
2026-04-06T01:52:05.435Z,Manchester,3.83,overcast clouds
2026-04-06T04:39:31.847Z,Manchester,2.98,overcast clouds
2026-04-06T04:39:31.850Z,Manchester,2.98,overcast clouds
2026-04-06T07:20:26.950Z,Manchester,4.12,overcast clouds
2026-04-06T07:20:26.952Z,Manchester,4.12,overcast clouds
2026-04-06T09:02:01.043Z,Manchester,8.49,overcast clouds
2026-04-06T09:02:01.046Z,Manchester,8.49,overcast clouds
2026-04-06T10:49:33.461Z,Manchester,11.73,overcast clouds
2026-04-06T10:49:33.495Z,Manchester,11.48,overcast clouds
2026-04-06T12:54:37.855Z,Manchester,13.45,overcast clouds
2026-04-06T12:54:37.934Z,Manchester,13.45,overcast clouds
2026-04-06T14:40:44.285Z,Manchester,14.33,broken clouds
2026-04-06T14:40:44.288Z,Manchester,14.33,broken clouds
2026-04-06T16:38:49.819Z,Manchester,14.65,broken clouds
2026-04-06T16:38:49.821Z,Manchester,14.65,broken clouds
2026-04-06T18:47:04.672Z,Manchester,11.54,scattered clouds
2026-04-06T18:47:04.674Z,Manchester,11.54,overcast clouds
2026-04-06T20:31:33.773Z,Manchester,9.6,broken clouds
2026-04-06T20:31:33.776Z,Manchester,9.6,broken clouds
2026-04-06T22:28:46.067Z,Manchester,8.52,broken clouds
2026-04-06T22:28:46.070Z,Manchester,8.52,broken clouds
2026-04-07T01:49:08.697Z,Manchester,6.22,clear sky
2026-04-07T01:49:08.700Z,Manchester,6.13,clear sky
2026-04-07T04:28:29.154Z,Manchester,5.11,clear sky
2026-04-07T04:28:29.158Z,Manchester,5.11,clear sky
2026-04-07T07:06:43.702Z,Manchester,6.4,clear sky
2026-04-07T07:06:43.704Z,Manchester,6.4,clear sky
2026-04-07T08:54:42.655Z,Manchester,12.02,clear sky
2026-04-07T08:54:42.658Z,Manchester,12.02,clear sky
2026-04-07T10:49:37.683Z,Manchester,15.32,few clouds
2026-04-07T10:49:37.685Z,Manchester,15.32,few clouds
2026-04-07T13:04:46.742Z,Manchester,18.95,few clouds
2026-04-07T13:04:46.744Z,Manchester,18.95,few clouds
2026-04-07T15:01:44.104Z,Manchester,19.3,scattered clouds
2026-04-07T15:01:44.107Z,Manchester,19.3,scattered clouds
2026-04-07T16:48:51.483Z,Manchester,19.98,broken clouds
2026-04-07T16:48:51.494Z,Manchester,20.13,broken clouds
2026-04-07T18:54:10.457Z,Manchester,16.59,overcast clouds
2026-04-07T18:54:10.459Z,Manchester,16.59,overcast clouds
2026-04-07T20:39:21.289Z,Manchester,11.48,overcast clouds
2026-04-07T20:39:21.291Z,Manchester,11.48,overcast clouds
2026-04-07T22:31:27.975Z,Manchester,10.73,overcast clouds
2026-04-07T22:31:27.978Z,Manchester,10.73,overcast clouds
2026-04-08T01:49:35.366Z,Manchester,12.11,overcast clouds
2026-04-08T01:49:35.368Z,Manchester,12.11,overcast clouds
2026-04-08T04:31:42.710Z,Manchester,8.72,overcast clouds
2026-04-08T04:31:42.712Z,Manchester,8.72,overcast clouds
2026-04-08T07:09:18.526Z,Manchester,9.31,scattered clouds
2026-04-08T07:09:18.529Z,Manchester,9.31,scattered clouds
2026-04-08T08:53:49.492Z,Manchester,13.92,scattered clouds
2026-04-08T08:53:49.566Z,Manchester,13.92,scattered clouds
2026-04-08T10:51:23.881Z,Manchester,17.58,broken clouds
2026-04-08T10:51:23.885Z,Manchester,18.16,broken clouds
2026-04-08T13:06:05.068Z,Manchester,21.11,few clouds
2026-04-08T13:06:05.071Z,Manchester,21.11,few clouds
2026-04-08T15:03:33.134Z,Manchester,21.1,clear sky
2026-04-08T15:03:33.136Z,Manchester,21.1,clear sky
2026-04-08T16:54:04.080Z,Manchester,20.31,few clouds
2026-04-08T16:54:04.082Z,Manchester,20.31,few clouds
2026-04-08T19:06:26.000Z,Manchester,16.98,overcast clouds
2026-04-08T19:06:26.003Z,Manchester,16.15,overcast clouds
2026-04-08T20:36:07.721Z,Manchester,13.96,overcast clouds
2026-04-08T20:36:07.812Z,Manchester,13.96,overcast clouds
2026-04-08T22:32:24.265Z,Manchester,13.36,broken clouds
2026-04-08T22:32:24.267Z,Manchester,12.46,broken clouds
2026-04-09T01:28:53.570Z,Manchester,11.59,overcast clouds
2026-04-09T01:28:53.572Z,Manchester,11.59,overcast clouds
2026-04-09T04:28:14.739Z,Manchester,10.21,overcast clouds
2026-04-09T04:28:14.741Z,Manchester,10.21,overcast clouds
2026-04-09T07:13:17.019Z,Manchester,10.28,overcast clouds
2026-04-09T07:13:17.021Z,Manchester,10.28,overcast clouds
2026-04-09T09:00:04.275Z,Manchester,12.85,overcast clouds
2026-04-09T09:00:04.279Z,Manchester,12.85,overcast clouds
2026-04-09T10:53:12.648Z,Manchester,12.78,light rain
2026-04-09T10:53:12.650Z,Manchester,12.78,light rain
2026-04-09T13:10:11.567Z,Manchester,10.01,shower rain
2026-04-09T13:10:11.569Z,Manchester,10.01,shower rain
2026-04-09T15:16:05.281Z,Manchester,10.18,overcast clouds
2026-04-09T15:16:05.284Z,Manchester,10.18,overcast clouds
2026-04-09T16:59:39.177Z,Manchester,8.58,scattered clouds
2026-04-09T16:59:39.179Z,Manchester,8.58,scattered clouds
2026-04-09T18:53:57.140Z,Manchester,6.59,clear sky
2026-04-09T18:53:57.142Z,Manchester,6.59,clear sky
2026-04-09T20:41:53.802Z,Manchester,6.08,clear sky
2026-04-09T20:41:53.804Z,Manchester,6.08,clear sky
2026-04-09T22:34:18.490Z,Manchester,5.58,scattered clouds
2026-04-09T22:34:18.494Z,Manchester,5.23,scattered clouds
2026-04-10T01:53:15.579Z,Manchester,5.45,broken clouds
2026-04-10T01:53:15.582Z,Manchester,5.45,broken clouds
2026-04-10T04:42:14.553Z,Manchester,3.88,scattered clouds
2026-04-10T04:42:14.560Z,Manchester,3.88,scattered clouds
2026-04-10T07:17:52.570Z,Manchester,4.44,overcast clouds
2026-04-10T07:17:52.572Z,Manchester,4.44,overcast clouds
2026-04-10T09:01:06.557Z,Manchester,7.13,overcast clouds
2026-04-10T09:01:06.560Z,Manchester,7.13,overcast clouds
2026-04-10T10:45:37.538Z,Manchester,9.18,overcast clouds
2026-04-10T10:45:37.575Z,Manchester,9.18,overcast clouds
2026-04-10T12:54:30.435Z,Manchester,10.63,overcast clouds
2026-04-10T12:54:30.439Z,Manchester,10.63,overcast clouds
2026-04-10T14:42:20.931Z,Manchester,11.69,overcast clouds
2026-04-10T14:42:20.934Z,Manchester,11.69,overcast clouds
2026-04-10T16:42:08.574Z,Manchester,11.43,overcast clouds
2026-04-10T16:42:08.576Z,Manchester,11.43,overcast clouds
2026-04-10T18:41:37.073Z,Manchester,9.19,overcast clouds
2026-04-10T18:41:37.075Z,Manchester,9.19,overcast clouds
2026-04-10T20:27:16.681Z,Manchester,9,overcast clouds
2026-04-10T20:27:16.683Z,Manchester,9,overcast clouds
2026-04-10T22:29:49.209Z,Manchester,8.34,overcast clouds
2026-04-10T22:29:49.212Z,Manchester,8.34,overcast clouds
2026-04-11T01:44:12.209Z,Manchester,8.15,overcast clouds
2026-04-11T01:44:12.212Z,Manchester,8.15,overcast clouds
2026-04-11T04:14:23.666Z,Manchester,8.69,light rain
2026-04-11T04:14:23.669Z,Manchester,8.69,light rain
2026-04-11T06:53:35.496Z,Manchester,7.58,light rain
2026-04-11T06:53:35.505Z,Manchester,7.58,light rain
2026-04-11T08:34:50.899Z,Manchester,6.93,light rain
2026-04-11T08:34:50.902Z,Manchester,6.93,light rain
2026-04-11T10:27:26.397Z,Manchester,8.15,light rain
2026-04-11T10:27:26.399Z,Manchester,8.15,light rain
2026-04-11T12:40:24.627Z,Manchester,10.4,light rain
2026-04-11T12:40:24.629Z,Manchester,10.4,light rain
2026-04-11T14:30:44.907Z,Manchester,9.98,broken clouds
2026-04-11T14:30:44.909Z,Manchester,9.98,broken clouds
2026-04-11T16:28:45.254Z,Manchester,9.64,broken clouds
2026-04-11T16:28:45.256Z,Manchester,9.64,broken clouds
2026-04-11T18:34:06.692Z,Manchester,8.53,overcast clouds
2026-04-11T18:34:06.695Z,Manchester,8.53,overcast clouds
2026-04-11T20:24:33.733Z,Manchester,5.9,light rain
2026-04-11T20:24:33.735Z,Manchester,5.9,light rain
2026-04-11T22:24:09.501Z,Manchester,7.44,light rain
2026-04-11T22:24:09.514Z,Manchester,7.44,light rain
2026-04-12T01:55:38.225Z,Manchester,8,light rain
2026-04-12T01:55:38.228Z,Manchester,8,light rain
2026-04-12T04:43:19.790Z,Manchester,7.22,light rain
2026-04-12T04:43:19.792Z,Manchester,7.22,light rain
2026-04-12T07:05:41.061Z,Manchester,7.61,broken clouds
2026-04-12T07:05:41.064Z,Manchester,7.61,broken clouds
2026-04-12T08:39:14.474Z,Manchester,9.51,broken clouds
2026-04-12T08:39:14.477Z,Manchester,9.66,broken clouds
2026-04-12T10:32:24.634Z,Manchester,10.7,broken clouds
2026-04-12T10:32:24.636Z,Manchester,11,broken clouds
2026-04-12T12:43:52.185Z,Manchester,11.35,overcast clouds
2026-04-12T12:43:52.187Z,Manchester,11.35,overcast clouds
2026-04-12T14:35:46.176Z,Manchester,11.58,overcast clouds
2026-04-12T14:35:46.178Z,Manchester,11.58,overcast clouds
2026-04-12T16:30:05.174Z,Manchester,11.87,few clouds
2026-04-12T16:30:05.177Z,Manchester,11.87,few clouds
2026-04-12T18:36:54.356Z,Manchester,9.86,overcast clouds
2026-04-12T18:36:54.358Z,Manchester,9.86,overcast clouds
2026-04-12T20:27:59.373Z,Manchester,7.83,broken clouds
2026-04-12T20:27:59.375Z,Manchester,7.53,broken clouds
2026-04-12T22:26:14.478Z,Manchester,5.93,few clouds
2026-04-12T22:26:14.480Z,Manchester,5.93,few clouds
2026-04-13T02:00:39.037Z,Manchester,4.16,clear sky
2026-04-13T02:00:39.045Z,Manchester,4.16,clear sky
2026-04-13T06:09:31.068Z,Manchester,2.25,clear sky
2026-04-13T06:09:31.094Z,Manchester,2.25,clear sky
2026-04-13T09:47:52.166Z,Manchester,10.97,clear sky
2026-04-13T09:47:52.177Z,Manchester,10.97,clear sky
2026-04-13T11:11:35.258Z,Manchester,13.19,clear sky
2026-04-13T11:11:35.261Z,Manchester,13.19,clear sky
2026-04-13T13:08:20.777Z,Manchester,13.25,clear sky
2026-04-13T13:08:20.786Z,Manchester,13.25,clear sky
2026-04-13T15:10:13.951Z,Manchester,13.06,scattered clouds
2026-04-13T15:10:13.953Z,Manchester,13.06,scattered clouds
2026-04-13T16:56:44.350Z,Manchester,12.51,broken clouds
2026-04-13T16:56:44.353Z,Manchester,12.51,broken clouds
2026-04-13T19:05:11.523Z,Manchester,10.41,broken clouds
2026-04-13T19:05:11.525Z,Manchester,10.41,broken clouds
2026-04-13T20:45:20.011Z,Manchester,7.64,broken clouds
2026-04-13T20:45:20.014Z,Manchester,7.64,broken clouds
2026-04-13T22:37:00.909Z,Manchester,4.97,scattered clouds
2026-04-13T22:37:00.911Z,Manchester,4.97,scattered clouds
2026-04-14T01:55:35.187Z,Manchester,3.21,clear sky
2026-04-14T01:55:35.189Z,Manchester,2.94,clear sky
2026-04-14T04:41:38.074Z,Manchester,3.28,clear sky
2026-04-14T04:41:38.077Z,Manchester,3.28,clear sky
2026-04-14T07:21:00.121Z,Manchester,5.42,few clouds
2026-04-14T07:21:00.123Z,Manchester,5.42,light rain
2026-04-14T09:10:15.352Z,Manchester,10.37,broken clouds
2026-04-14T09:10:15.354Z,Manchester,10.37,broken clouds
2026-04-14T10:56:40.050Z,Manchester,13.08,broken clouds
2026-04-14T10:56:40.052Z,Manchester,13.08,broken clouds
2026-04-14T13:10:40.395Z,Manchester,13.13,overcast clouds
2026-04-14T13:10:40.398Z,Manchester,13.13,overcast clouds
2026-04-14T15:08:02.479Z,Manchester,13.78,overcast clouds
2026-04-14T15:08:02.490Z,Manchester,13.78,overcast clouds
2026-04-14T16:58:16.809Z,Manchester,13.68,overcast clouds
2026-04-14T16:58:16.811Z,Manchester,13.68,overcast clouds
2026-04-14T19:02:47.077Z,Manchester,13.09,light rain
2026-04-14T19:02:47.079Z,Manchester,13.09,light rain
2026-04-14T20:44:53.618Z,Manchester,11.75,overcast clouds
2026-04-14T20:44:53.620Z,Manchester,11.75,overcast clouds
2026-04-14T22:39:08.535Z,Manchester,12,light rain
2026-04-14T22:39:08.537Z,Manchester,12,light rain
2026-04-15T01:51:51.001Z,Manchester,12.16,overcast clouds
2026-04-15T01:51:51.004Z,Manchester,12.16,overcast clouds
2026-04-15T04:41:14.859Z,Manchester,12.61,broken clouds
2026-04-15T04:41:14.861Z,Manchester,12.21,broken clouds
2026-04-15T07:21:21.937Z,Manchester,12.52,overcast clouds
2026-04-15T07:21:21.977Z,Manchester,12.52,overcast clouds
2026-04-15T09:11:21.789Z,Manchester,14.68,few clouds
2026-04-15T09:11:21.791Z,Manchester,14.68,few clouds
2026-04-15T10:53:50.327Z,Manchester,16.41,overcast clouds
2026-04-15T10:53:50.329Z,Manchester,16.41,overcast clouds
2026-04-15T13:08:32.719Z,Manchester,17.09,light rain
2026-04-15T13:08:32.721Z,Manchester,17.09,light rain
2026-04-15T15:00:49.874Z,Manchester,14.81,broken clouds
2026-04-15T15:00:49.876Z,Manchester,14.81,broken clouds
2026-04-15T16:55:10.593Z,Manchester,13.33,light rain
2026-04-15T16:55:10.596Z,Manchester,13.33,light rain
2026-04-15T19:04:56.638Z,Manchester,11.53,clear sky
2026-04-15T19:04:56.640Z,Manchester,11.53,clear sky
2026-04-15T20:40:48.641Z,Manchester,10.05,broken clouds
2026-04-15T20:40:48.687Z,Manchester,10.05,broken clouds
